datetime,TIMESTAMP,Month,Day,Year,Hour,Minute,Seconds,wtemp,SPCOND,COND,depth,PH,ODO.,ODO_CONC,CHL_CONC,CHL_RFU,PC_CELLS,PC_RFU,TURB
7/1/2017 10:03,7/1/2017 10:03,7,1,17,10,3,9,21.5,0.155,0.145,0.941,7.4,87.1,7.69,2.1,0.5,-1304,-0.4,#N/A
7/1/2017 10:04,7/1/2017 10:04,7,1,17,10,4,38,21.5,0.155,0.145,1.427,7.4,87.1,7.69,7.6,1.9,3899,1.2,#N/A
7/1/2017 10:06,7/1/2017 10:06,7,1,17,10,6,7,21.49,0.155,0.145,1.919,7.39,86.2,7.61,10.3,2.5,3397,1,#N/A
7/1/2017 10:07,7/1/2017 10:07,7,1,17,10,7,36,21.47,0.155,0.144,2.43,7.35,84.1,7.42,5.3,1.3,4132,1.3,#N/A
7/1/2017 12:01,7/1/2017 12:01,7,1,17,12,1,40,21.69,0.156,0.146,0.403,7.6,96.4,8.48,8.7,2.1,6050,1.8,#N/A
7/1/2017 12:03,7/1/2017 12:03,7,1,17,12,3,9,21.66,0.155,0.145,0.938,7.6,94.8,8.34,8,2,7715,2.4,#N/A
7/1/2017 12:04,7/1/2017 12:04,7,1,17,12,4,38,21.59,0.155,0.145,1.435,7.51,90.9,8,13.3,3.3,6571,2,#N/A
7/1/2017 12:06,7/1/2017 12:06,7,1,17,12,6,7,21.54,0.154,0.144,1.922,7.42,88.2,7.77,8.3,2,2817,0.9,#N/A
7/1/2017 12:07,7/1/2017 12:07,7,1,17,12,7,36,21.51,0.154,0.144,2.436,7.39,86.4,7.62,4.5,1.1,2165,0.7,#N/A
7/1/2017 14:01,7/1/2017 14:01,7,1,17,14,1,40,21.79,0.154,0.144,0.415,7.76,101,8.86,16.4,4,11367,3.5,#N/A
7/1/2017 14:03,7/1/2017 14:03,7,1,17,14,3,9,21.72,0.154,0.144,0.944,7.72,98.7,8.67,12.8,3.1,8153,2.5,#N/A
7/1/2017 14:04,7/1/2017 14:04,7,1,17,14,4,38,21.68,0.154,0.145,1.426,7.63,96.4,8.48,8.7,2.1,8116,2.5,#N/A
7/1/2017 14:06,7/1/2017 14:06,7,1,17,14,6,7,21.63,0.154,0.144,1.922,7.56,93.2,8.21,10.4,2.5,6435,2,#N/A
7/1/2017 14:07,7/1/2017 14:07,7,1,17,14,7,36,21.54,0.154,0.143,2.431,7.4,87,7.68,1,0.2,366,0.1,#N/A
7/1/2017 16:01,7/1/2017 16:01,7,1,17,16,1,40,21.84,0.154,0.144,0.42,7.68,98.8,8.66,9.9,2.4,7203,2.2,#N/A
7/1/2017 16:03,7/1/2017 16:03,7,1,17,16,3,9,21.75,0.155,0.145,0.948,7.65,97.6,8.57,8.6,2.1,5938,1.8,#N/A
7/1/2017 16:04,7/1/2017 16:04,7,1,17,16,4,38,21.68,0.152,0.143,1.436,7.52,93.2,8.19,-0.1,0,5789,1.8,#N/A
7/1/2017 16:06,7/1/2017 16:06,7,1,17,16,6,7,21.46,0.151,0.141,1.945,7.2,78.2,6.91,-3.9,-1,3348,1,#N/A
7/1/2017 16:07,7/1/2017 16:07,7,1,17,16,7,36,21.38,0.153,0.142,2.435,7.16,74.6,6.6,1.8,0.4,716,0.2,#N/A
7/1/2017 18:01,7/1/2017 18:01,7,1,17,18,1,40,21.9,0.15,0.141,0.413,7.57,96.9,8.48,6.7,1.6,5289,1.6,#N/A
7/1/2017 18:03,7/1/2017 18:03,7,1,17,18,3,9,21.89,0.15,0.141,0.944,7.57,96.7,8.47,4.9,1.2,4993,1.5,#N/A
7/1/2017 18:04,7/1/2017 18:04,7,1,17,18,4,38,21.85,0.15,0.141,1.448,7.55,95.6,8.38,6.7,1.7,4706,1.4,#N/A
7/1/2017 18:06,7/1/2017 18:06,7,1,17,18,6,7,21.83,0.15,0.141,1.946,7.49,93.6,8.21,4.7,1.2,3407,1,#N/A
7/1/2017 18:07,7/1/2017 18:07,7,1,17,18,7,36,21.67,0.149,0.139,2.438,7.35,86.1,7.57,6,1.5,2296,0.7,#N/A
7/1/2017 20:01,7/1/2017 20:01,7,1,17,20,1,48,21.81,0.152,0.143,0.518,7.47,93.4,8.19,5.4,1.3,3638,1.1,#N/A
7/1/2017 20:03,7/1/2017 20:03,7,1,17,20,3,17,21.81,0.152,0.143,0.936,7.49,93.3,8.18,4.4,1.1,3569,1.1,#N/A
7/1/2017 20:04,7/1/2017 20:04,7,1,17,20,4,46,21.81,0.152,0.143,1.417,7.49,93,8.16,5.6,1.4,5130,1.6,#N/A
7/1/2017 20:06,7/1/2017 20:06,7,1,17,20,6,16,21.8,0.152,0.143,1.905,7.48,92.8,8.14,7,1.7,2949,0.9,#N/A
7/1/2017 20:07,7/1/2017 20:07,7,1,17,20,7,45,21.78,0.151,0.141,2.425,7.45,91.9,8.07,4.2,1,3094,0.9,#N/A
7/1/2017 22:01,7/1/2017 22:01,7,1,17,22,1,40,21.73,0.153,0.144,0.535,7.4,90.8,7.98,4,1,6444,2,#N/A
7/1/2017 22:03,7/1/2017 22:03,7,1,17,22,3,9,21.73,0.15,0.141,0.945,7.42,90.7,7.97,9.2,2.3,3873,1.2,#N/A
7/1/2017 22:04,7/1/2017 22:04,7,1,17,22,4,38,21.73,0.15,0.141,1.417,7.41,90.6,7.96,9.7,2.4,3731,1.1,#N/A
7/1/2017 22:06,7/1/2017 22:06,7,1,17,22,6,15,21.72,0.15,0.141,1.97,7.41,90.1,7.92,6,1.5,2666,0.8,#N/A
7/1/2017 22:07,7/1/2017 22:07,7,1,17,22,7,44,21.72,0.15,0.141,2.415,7.4,89.8,7.89,7.1,1.7,3408,1,#N/A
7/2/2017 0:01,7/2/2017 0:01,7,2,17,0,1,40,21.69,0.151,0.142,0.538,7.34,88.4,7.77,6.4,1.6,3760,1.1,#N/A
7/2/2017 0:03,7/2/2017 0:03,7,2,17,0,3,8,21.69,0.152,0.142,0.948,7.35,88.6,7.79,5.4,1.3,-1298,-0.4,#N/A
7/2/2017 0:04,7/2/2017 0:04,7,2,17,0,4,37,21.69,0.151,0.142,1.425,7.35,88.2,7.76,4.4,1.1,1831,0.6,#N/A
7/2/2017 0:06,7/2/2017 0:06,7,2,17,0,6,6,21.69,0.151,0.141,1.913,7.36,88.3,7.77,6.6,1.6,3407,1,#N/A
7/2/2017 0:07,7/2/2017 0:07,7,2,17,0,7,43,21.69,0.152,0.142,2.467,7.34,88.4,7.78,4,1,85,0,#N/A
7/2/2017 2:01,7/2/2017 2:01,7,2,17,2,1,48,21.63,0.153,0.143,0.505,7.34,87.3,7.69,6.9,1.7,2862,0.9,#N/A
7/2/2017 2:03,7/2/2017 2:03,7,2,17,2,3,17,21.63,0.153,0.143,0.958,7.34,87.4,7.69,5.2,1.3,-358,-0.1,#N/A
7/2/2017 2:04,7/2/2017 2:04,7,2,17,2,4,45,21.63,0.153,0.143,1.412,7.35,87.4,7.69,6.8,1.7,-2416,-0.7,#N/A
7/2/2017 2:06,7/2/2017 2:06,7,2,17,2,6,23,21.63,0.153,0.143,1.972,7.33,87.3,7.68,5.2,1.3,4145,1.3,#N/A
7/2/2017 2:07,7/2/2017 2:07,7,2,17,2,7,52,21.63,0.153,0.143,2.434,7.33,87.1,7.67,2.7,0.7,-696,-0.2,#N/A
7/2/2017 4:01,7/2/2017 4:01,7,2,17,4,1,47,21.55,0.154,0.144,0.515,7.3,85.8,7.57,-1.5,-0.4,335,0.1,#N/A
7/2/2017 4:03,7/2/2017 4:03,7,2,17,4,3,16,21.54,0.154,0.144,0.93,7.3,85.5,7.54,4.3,1.1,2017,0.6,#N/A
7/2/2017 4:04,7/2/2017 4:04,7,2,17,4,4,53,21.53,0.156,0.145,1.457,7.31,85.2,7.51,3.5,0.8,1378,0.4,#N/A
7/2/2017 4:06,7/2/2017 4:06,7,2,17,4,6,22,21.53,0.155,0.145,1.916,7.32,85.6,7.55,3.8,0.9,3275,1,#N/A
7/2/2017 4:07,7/2/2017 4:07,7,2,17,4,7,59,21.53,0.155,0.145,2.473,7.3,85.5,7.54,7.3,1.8,2708,0.8,#N/A
7/2/2017 6:01,7/2/2017 6:01,7,2,17,6,1,47,21.46,0.159,0.148,0.513,7.26,83.3,7.36,2.8,0.7,-116,0,#N/A
7/2/2017 6:03,7/2/2017 6:03,7,2,17,6,3,16,21.46,0.161,0.15,0.939,7.25,82.8,7.31,3.1,0.8,2408,0.7,#N/A
7/2/2017 6:04,7/2/2017 6:04,7,2,17,6,4,45,21.46,0.161,0.15,1.418,7.26,83.7,7.39,3.6,0.9,3618,1.1,#N/A
7/2/2017 6:06,7/2/2017 6:06,7,2,17,6,6,22,21.45,0.162,0.151,1.978,7.26,83.2,7.35,0.8,0.2,1534,0.5,#N/A
7/2/2017 6:07,7/2/2017 6:07,7,2,17,6,7,51,21.42,0.163,0.152,2.419,7.28,83.7,7.39,5,1.2,2618,0.8,#N/A
7/2/2017 8:01,7/2/2017 8:01,7,2,17,8,1,47,21.3,0.165,0.154,0.49,7.31,85,7.53,4.4,1.1,3532,1.1,#N/A
7/2/2017 8:03,7/2/2017 8:03,7,2,17,8,3,16,21.31,0.167,0.155,0.914,7.31,85.2,7.55,6.4,1.6,3057,0.9,#N/A
7/2/2017 8:04,7/2/2017 8:04,7,2,17,8,4,53,21.31,0.166,0.155,1.423,7.32,85.1,7.54,6.3,1.5,3467,1.1,#N/A
7/2/2017 8:06,7/2/2017 8:06,7,2,17,8,6,23,21.31,0.165,0.153,1.916,7.32,84.9,7.52,3.6,0.9,4455,1.4,#N/A
7/2/2017 8:07,7/2/2017 8:07,7,2,17,8,7,53,21.31,0.165,0.154,2.417,7.32,84.8,7.51,5.8,1.4,3548,1.1,#N/A
7/2/2017 10:01,7/2/2017 10:01,7,2,17,10,1,39,21.36,0.163,0.151,0.458,7.33,86.5,7.65,5.1,1.3,5355,1.6,#N/A
7/2/2017 10:03,7/2/2017 10:03,7,2,17,10,3,16,21.36,0.162,0.151,1.005,7.34,86,7.61,1.6,0.4,3142,1,#N/A
7/2/2017 10:04,7/2/2017 10:04,7,2,17,10,4,45,21.35,0.163,0.151,1.434,7.34,85.7,7.59,8.6,2.1,1124,0.3,#N/A
7/2/2017 10:06,7/2/2017 10:06,7,2,17,10,6,14,21.34,0.162,0.151,1.905,7.33,85.8,7.6,6.1,1.5,1232,0.4,#N/A
7/2/2017 10:07,7/2/2017 10:07,7,2,17,10,7,43,21.35,0.163,0.151,2.419,7.34,85.9,7.6,2.9,0.7,3765,1.1,#N/A
7/2/2017 12:01,7/2/2017 12:01,7,2,17,12,1,39,21.44,0.164,0.152,0.457,7.37,87.8,7.76,6.5,1.6,5997,1.8,#N/A
7/2/2017 12:03,7/2/2017 12:03,7,2,17,12,3,8,21.44,0.164,0.153,0.937,7.38,87.7,7.75,8.8,2.2,1616,0.5,#N/A
7/2/2017 12:04,7/2/2017 12:04,7,2,17,12,4,37,21.41,0.165,0.154,1.435,7.38,87.3,7.72,7.3,1.8,2282,0.7,#N/A
7/2/2017 12:06,7/2/2017 12:06,7,2,17,12,6,6,21.35,0.164,0.153,1.917,7.35,86.1,7.62,1.8,0.4,1334,0.4,#N/A
7/2/2017 12:07,7/2/2017 12:07,7,2,17,12,7,35,21.36,0.163,0.151,2.428,7.35,85.5,7.57,2.6,0.6,3628,1.1,#N/A
7/2/2017 14:01,7/2/2017 14:01,7,2,17,14,1,39,21.69,0.164,0.154,0.482,7.65,99.9,8.78,11.4,2.8,10503,3.2,#N/A
7/2/2017 14:03,7/2/2017 14:03,7,2,17,14,3,8,21.57,0.166,0.155,0.948,7.55,94.2,8.3,8.4,2.1,5667,1.7,#N/A
7/2/2017 14:04,7/2/2017 14:04,7,2,17,14,4,37,21.47,0.166,0.155,1.43,7.43,90.6,8,7.4,1.8,5343,1.6,#N/A
7/2/2017 14:06,7/2/2017 14:06,7,2,17,14,6,6,21.41,0.167,0.155,1.927,7.39,88.6,7.83,10,2.5,2064,0.6,#N/A
7/2/2017 14:07,7/2/2017 14:07,7,2,17,14,7,35,21.35,0.166,0.154,2.44,7.38,88.7,7.85,5,1.2,1251,0.4,#N/A
7/2/2017 16:01,7/2/2017 16:01,7,2,17,16,1,39,21.97,0.162,0.153,0.4,7.74,102.2,8.94,15.1,3.7,8079,2.5,#N/A
7/2/2017 16:03,7/2/2017 16:03,7,2,17,16,3,9,21.86,0.163,0.153,0.95,7.65,99.7,8.74,9.9,2.4,4958,1.5,#N/A
7/2/2017 16:04,7/2/2017 16:04,7,2,17,16,4,38,21.77,0.162,0.152,1.452,7.56,96.5,8.47,12.3,3,5280,1.6,#N/A
7/2/2017 16:06,7/2/2017 16:06,7,2,17,16,6,7,21.43,0.164,0.153,1.935,7.41,91,8.04,5.9,1.5,1253,0.4,#N/A
7/2/2017 16:07,7/2/2017 16:07,7,2,17,16,7,36,20.34,0.144,0.131,2.433,7.15,84.3,7.61,3.5,0.8,-1360,-0.4,#N/A
7/2/2017 18:01,7/2/2017 18:01,7,2,17,18,1,39,22.09,0.16,0.151,0.401,8.1,112,9.77,14.1,3.5,7221,2.2,#N/A
7/2/2017 18:03,7/2/2017 18:03,7,2,17,18,3,8,22.06,0.159,0.15,0.946,8.07,112,9.78,14.2,3.5,5212,1.6,#N/A
7/2/2017 18:04,7/2/2017 18:04,7,2,17,18,4,37,21.97,0.16,0.15,1.435,7.92,107.3,9.38,12.7,3.1,3874,1.2,#N/A
7/2/2017 18:06,7/2/2017 18:06,7,2,17,18,6,6,21.83,0.159,0.149,1.941,7.67,100.1,8.78,9,2.2,2679,0.8,#N/A
7/2/2017 18:07,7/2/2017 18:07,7,2,17,18,7,35,20.23,0.134,0.121,2.441,7.2,90.2,8.16,7.6,1.9,-1893,-0.6,#N/A
7/2/2017 20:01,7/2/2017 20:01,7,2,17,20,1,39,22.2,0.153,0.145,0.403,7.89,106.7,9.29,6.1,1.5,7068,2.2,#N/A
7/2/2017 20:03,7/2/2017 20:03,7,2,17,20,3,8,22.13,0.154,0.146,0.953,7.87,106.3,9.27,6.9,1.7,4026,1.2,#N/A
7/2/2017 20:04,7/2/2017 20:04,7,2,17,20,4,37,22.06,0.161,0.152,1.437,7.91,107.4,9.37,12.3,3,5094,1.6,#N/A
7/2/2017 20:06,7/2/2017 20:06,7,2,17,20,6,6,21.89,0.159,0.15,1.949,7.6,96.4,8.45,1.2,0.3,1443,0.4,#N/A
7/2/2017 20:07,7/2/2017 20:07,7,2,17,20,7,35,20.41,0.135,0.123,2.447,7.2,87.5,7.89,4.4,1.1,2907,0.9,#N/A
7/2/2017 22:01,7/2/2017 22:01,7,2,17,22,1,46,21.98,0.153,0.144,0.496,7.68,100.6,8.79,5.2,1.3,2835,0.9,#N/A
7/2/2017 22:03,7/2/2017 22:03,7,2,17,22,3,15,21.99,0.154,0.145,0.949,7.68,100.6,8.79,6.8,1.7,-13,0,#N/A
7/2/2017 22:04,7/2/2017 22:04,7,2,17,22,4,44,21.99,0.155,0.146,1.426,7.7,100.5,8.79,5.1,1.3,2909,0.9,#N/A
7/2/2017 22:06,7/2/2017 22:06,7,2,17,22,6,13,21.71,0.153,0.143,1.918,7.62,98.1,8.62,7,1.7,3297,1,#N/A
7/2/2017 22:07,7/2/2017 22:07,7,2,17,22,7,43,19.69,0.114,0.102,2.417,7.19,87.4,7.99,3.4,0.8,1484,0.5,#N/A
7/3/2017 0:01,7/3/2017 0:01,7,3,17,0,1,39,21.77,0.154,0.144,0.547,7.58,98.7,8.67,4.5,1.1,4783,1.5,#N/A
7/3/2017 0:03,7/3/2017 0:03,7,3,17,0,3,7,21.78,0.153,0.144,0.945,7.6,98,8.6,8,2,3744,1.1,#N/A
7/3/2017 0:04,7/3/2017 0:04,7,3,17,0,4,36,21.77,0.154,0.145,1.419,7.59,98.1,8.61,9.4,2.3,2213,0.7,#N/A
7/3/2017 0:06,7/3/2017 0:06,7,3,17,0,6,13,21.59,0.151,0.141,1.975,7.56,97.1,8.55,8.7,2.1,5555,1.7,#N/A
7/3/2017 0:07,7/3/2017 0:07,7,3,17,0,7,42,19.63,0.117,0.105,2.426,7.08,86.6,7.93,8.3,2,6003,1.8,#N/A
7/3/2017 2:01,7/3/2017 2:01,7,3,17,2,1,47,21.59,0.152,0.142,0.499,7.58,98.6,8.69,11.5,2.8,1200,0.4,#N/A
7/3/2017 2:03,7/3/2017 2:03,7,3,17,2,3,16,21.59,0.151,0.141,0.942,7.57,98.4,8.67,6.4,1.6,3842,1.2,#N/A
7/3/2017 2:04,7/3/2017 2:04,7,3,17,2,4,45,21.58,0.152,0.142,1.414,7.59,98.7,8.7,7.1,1.8,3205,1,#N/A
7/3/2017 2:06,7/3/2017 2:06,7,3,17,2,6,22,21.58,0.151,0.142,1.971,7.58,98.2,8.65,9.2,2.3,4315,1.3,#N/A
7/3/2017 2:07,7/3/2017 2:07,7,3,17,2,7,51,21.28,0.148,0.137,2.418,7.47,94.9,8.41,9.1,2.2,8645,2.6,#N/A
7/3/2017 4:01,7/3/2017 4:01,7,3,17,4,1,40,21.33,0.152,0.141,0.406,7.52,98.1,8.69,6.6,1.6,3551,1.1,#N/A
7/3/2017 4:03,7/3/2017 4:03,7,3,17,4,3,9,21.33,0.149,0.138,0.921,7.5,98.1,8.68,7.5,1.8,407,0.1,#N/A
7/3/2017 4:04,7/3/2017 4:04,7,3,17,4,4,46,21.32,0.151,0.141,1.482,7.48,97.7,8.65,9.1,2.2,1619,0.5,#N/A
7/3/2017 4:06,7/3/2017 4:06,7,3,17,4,6,23,21.24,0.148,0.137,1.975,7.47,96.9,8.6,2.7,0.7,2232,0.7,#N/A
7/3/2017 4:07,7/3/2017 4:07,7,3,17,4,7,52,21.17,0.149,0.138,2.402,7.44,95.5,8.48,11.2,2.7,4810,1.5,#N/A
7/3/2017 6:01,7/3/2017 6:01,7,3,17,6,1,40,21.01,0.145,0.134,0.431,7.44,96.6,8.61,6.3,1.5,786,0.2,#N/A
7/3/2017 6:03,7/3/2017 6:03,7,3,17,6,3,17,21.01,0.145,0.134,0.99,7.45,96.5,8.6,7.9,1.9,4788,1.5,#N/A
7/3/2017 6:04,7/3/2017 6:04,7,3,17,6,4,46,20.99,0.145,0.134,1.437,7.42,96.6,8.61,6.4,1.6,3850,1.2,#N/A
7/3/2017 6:06,7/3/2017 6:06,7,3,17,6,6,23,20.97,0.144,0.133,1.947,7.4,95.9,8.55,4.8,1.2,3628,1.1,#N/A
7/3/2017 6:07,7/3/2017 6:07,7,3,17,6,7,52,20.98,0.144,0.133,2.425,7.41,96.1,8.57,6.8,1.7,4854,1.5,#N/A
7/3/2017 8:01,7/3/2017 8:01,7,3,17,8,1,38,20.95,0.144,0.133,0.555,7.46,97.5,8.7,7.3,1.8,4327,1.3,#N/A
7/3/2017 8:03,7/3/2017 8:03,7,3,17,8,3,6,20.95,0.145,0.133,0.95,7.46,97.4,8.69,9,2.2,6347,1.9,#N/A
7/3/2017 8:04,7/3/2017 8:04,7,3,17,8,4,35,20.94,0.144,0.133,1.424,7.45,96.9,8.65,7,1.7,7006,2.1,#N/A
7/3/2017 8:06,7/3/2017 8:06,7,3,17,8,6,12,20.94,0.144,0.133,1.991,7.44,96.5,8.61,7.6,1.9,5661,1.7,#N/A
7/3/2017 8:07,7/3/2017 8:07,7,3,17,8,7,41,20.94,0.144,0.133,2.46,7.43,96.2,8.59,7.4,1.8,4707,1.4,#N/A
7/3/2017 10:01,7/3/2017 10:01,7,3,17,10,1,47,21.01,0.145,0.134,0.467,7.5,98.7,8.8,6.4,1.6,226,0.1,#N/A
7/3/2017 10:03,7/3/2017 10:03,7,3,17,10,3,16,21.02,0.145,0.134,0.955,7.51,99,8.82,11.2,2.7,6416,2,#N/A
7/3/2017 10:04,7/3/2017 10:04,7,3,17,10,4,45,21.02,0.145,0.134,1.431,7.51,98.9,8.81,9.7,2.4,4467,1.4,#N/A
7/3/2017 10:06,7/3/2017 10:06,7,3,17,10,6,14,21.01,0.145,0.134,1.921,7.49,98.1,8.74,6.3,1.5,3334,1,#N/A
7/3/2017 10:07,7/3/2017 10:07,7,3,17,10,7,43,20.87,0.141,0.13,2.426,7.38,95.6,8.55,6.9,1.7,5196,1.6,#N/A
7/3/2017 12:01,7/3/2017 12:01,7,3,17,12,1,38,21.23,0.145,0.135,0.524,7.64,103.9,9.22,12,2.9,6655,2,#N/A
7/3/2017 12:03,7/3/2017 12:03,7,3,17,12,3,7,21.21,0.145,0.135,0.947,7.67,104.1,9.24,12.6,3.1,8653,2.6,#N/A
7/3/2017 12:04,7/3/2017 12:04,7,3,17,12,4,36,21.21,0.145,0.135,1.436,7.66,104.1,9.24,10.5,2.6,4033,1.2,#N/A
7/3/2017 12:06,7/3/2017 12:06,7,3,17,12,6,5,21.2,0.145,0.135,1.915,7.64,103.3,9.17,5.3,1.3,1982,0.6,#N/A
7/3/2017 12:07,7/3/2017 12:07,7,3,17,12,7,35,21.12,0.144,0.133,2.454,7.59,101.8,9.05,6.9,1.7,3876,1.2,#N/A
7/3/2017 14:01,7/3/2017 14:01,7,3,17,14,1,37,21.62,0.146,0.137,0.51,7.79,107.4,9.46,14.3,3.5,5626,1.7,#N/A
7/3/2017 14:03,7/3/2017 14:03,7,3,17,14,3,6,21.6,0.146,0.136,0.958,7.8,107.7,9.49,10.2,2.5,4955,1.5,#N/A
7/3/2017 14:04,7/3/2017 14:04,7,3,17,14,4,35,21.52,0.145,0.135,1.431,7.79,107.2,9.46,9.5,2.3,6083,1.9,#N/A
7/3/2017 14:06,7/3/2017 14:06,7,3,17,14,6,4,21.39,0.144,0.134,1.927,7.74,106.9,9.45,8.2,2,3511,1.1,#N/A
7/3/2017 14:07,7/3/2017 14:07,7,3,17,14,7,33,21.3,0.143,0.133,2.428,7.71,105.6,9.36,8.9,2.2,3814,1.2,#N/A
7/3/2017 16:01,7/3/2017 16:01,7,3,17,16,1,37,21.83,0.146,0.137,0.496,7.9,110.1,9.65,14.5,3.6,6424,2,#N/A
7/3/2017 16:03,7/3/2017 16:03,7,3,17,16,3,6,21.82,0.145,0.137,0.955,7.9,109.8,9.63,8.8,2.2,6633,2,#N/A
7/3/2017 16:04,7/3/2017 16:04,7,3,17,16,4,35,21.77,0.145,0.136,1.438,7.9,109.8,9.64,13.6,3.3,4730,1.4,#N/A
7/3/2017 16:06,7/3/2017 16:06,7,3,17,16,6,4,21.67,0.144,0.135,1.946,7.86,109.2,9.61,10.4,2.5,1896,0.6,#N/A
7/3/2017 16:07,7/3/2017 16:07,7,3,17,16,7,33,21.52,0.142,0.132,2.423,7.8,108.1,9.54,10.3,2.5,1057,0.3,#N/A
7/3/2017 18:01,7/3/2017 18:01,7,3,17,18,1,37,21.87,0.145,0.137,0.501,7.85,108.6,9.51,8,2,4626,1.4,#N/A
7/3/2017 18:03,7/3/2017 18:03,7,3,17,18,3,6,21.84,0.145,0.136,0.957,7.86,108.2,9.49,10.7,2.6,3883,1.2,#N/A
7/3/2017 18:04,7/3/2017 18:04,7,3,17,18,4,35,21.83,0.145,0.136,1.442,7.85,108.5,9.51,7.9,1.9,2579,0.8,#N/A
7/3/2017 18:06,7/3/2017 18:06,7,3,17,18,6,4,21.8,0.145,0.136,1.94,7.84,108.2,9.49,6.9,1.7,2900,0.9,#N/A
7/3/2017 18:07,7/3/2017 18:07,7,3,17,18,7,33,21.76,0.143,0.135,2.44,7.82,108,9.48,9.1,2.2,7813,2.4,#N/A
7/3/2017 20:01,7/3/2017 20:01,7,3,17,20,1,38,21.8,0.145,0.136,0.439,7.82,107.1,9.4,7.5,1.8,3715,1.1,#N/A
7/3/2017 20:03,7/3/2017 20:03,7,3,17,20,3,7,21.8,0.145,0.136,0.949,7.83,107.2,9.41,9.7,2.4,3507,1.1,#N/A
7/3/2017 20:04,7/3/2017 20:04,7,3,17,20,4,36,21.8,0.145,0.136,1.446,7.81,106.9,9.38,11.5,2.8,3007,0.9,#N/A
7/3/2017 20:06,7/3/2017 20:06,7,3,17,20,6,5,21.79,0.145,0.136,1.923,7.82,106.7,9.37,6,1.5,5540,1.7,#N/A
7/3/2017 20:07,7/3/2017 20:07,7,3,17,20,7,34,21.77,0.144,0.136,2.448,7.8,106.6,9.36,5.8,1.4,5671,1.7,#N/A
7/3/2017 22:01,7/3/2017 22:01,7,3,17,22,1,39,21.73,0.148,0.139,0.375,7.72,104.7,9.2,7.4,1.8,4374,1.3,#N/A
7/3/2017 22:03,7/3/2017 22:03,7,3,17,22,3,9,21.73,0.149,0.139,0.917,7.75,104.5,9.19,6.3,1.6,4417,1.3,#N/A
7/3/2017 22:04,7/3/2017 22:04,7,3,17,22,4,46,21.72,0.147,0.137,1.469,7.73,104.5,9.18,9.3,2.3,511,0.2,#N/A
7/3/2017 22:06,7/3/2017 22:06,7,3,17,22,6,15,21.71,0.148,0.139,1.915,7.73,104.2,9.16,7.3,1.8,5274,1.6,#N/A
7/3/2017 22:07,7/3/2017 22:07,7,3,17,22,7,44,21.72,0.148,0.139,2.415,7.74,104.1,9.15,8.8,2.2,-1439,-0.4,#N/A
7/4/2017 0:01,7/4/2017 0:01,7,4,17,0,1,38,21.63,0.146,0.137,0.576,7.69,103.4,9.1,5.6,1.4,1482,0.5,#N/A
7/4/2017 0:03,7/4/2017 0:03,7,4,17,0,3,7,21.63,0.146,0.136,0.935,7.7,103.3,9.09,9.8,2.4,5442,1.7,#N/A
7/4/2017 0:04,7/4/2017 0:04,7,4,17,0,4,36,21.63,0.146,0.137,1.418,7.7,103,9.07,6,1.5,3071,0.9,#N/A
7/4/2017 0:06,7/4/2017 0:06,7,4,17,0,6,13,21.63,0.146,0.137,1.973,7.69,102.9,9.06,10.4,2.6,1051,0.3,#N/A
7/4/2017 0:07,7/4/2017 0:07,7,4,17,0,7,42,21.63,0.146,0.137,2.41,7.69,102.8,9.05,9.7,2.4,5893,1.8,#N/A
7/4/2017 2:01,7/4/2017 2:01,7,4,17,2,1,40,21.52,0.147,0.137,0.397,7.62,101.5,8.95,9.3,2.3,1632,0.5,#N/A
7/4/2017 2:03,7/4/2017 2:03,7,4,17,2,3,17,21.52,0.147,0.137,0.986,7.63,101.4,8.95,9.1,2.2,3388,1,#N/A
7/4/2017 2:04,7/4/2017 2:04,7,4,17,2,4,46,21.53,0.147,0.137,1.41,7.63,101.3,8.93,4.8,1.2,3498,1.1,#N/A
7/4/2017 2:06,7/4/2017 2:06,7,4,17,2,6,23,21.53,0.147,0.137,1.954,7.6,101.3,8.94,8.5,2.1,4418,1.3,#N/A
7/4/2017 2:07,7/4/2017 2:07,7,4,17,2,7,52,21.52,0.147,0.137,2.426,7.63,101.3,8.94,10.7,2.6,2273,0.7,#N/A
7/4/2017 4:01,7/4/2017 4:01,7,4,17,4,1,40,21.42,0.148,0.138,0.389,7.56,99.5,8.8,6.7,1.7,7675,2.3,#N/A
7/4/2017 4:03,7/4/2017 4:03,7,4,17,4,3,10,21.43,0.15,0.14,0.917,7.58,99.5,8.8,11.6,2.8,3397,1,#N/A
7/4/2017 4:04,7/4/2017 4:04,7,4,17,4,4,47,21.44,0.149,0.139,1.455,7.56,99.1,8.75,11.2,2.8,6372,1.9,#N/A
7/4/2017 4:06,7/4/2017 4:06,7,4,17,4,6,16,21.44,0.15,0.14,1.914,7.57,99.3,8.78,6.2,1.5,4206,1.3,#N/A
7/4/2017 4:07,7/4/2017 4:07,7,4,17,4,7,53,21.44,0.148,0.138,2.467,7.56,99,8.74,6.9,1.7,2695,0.8,#N/A
7/4/2017 6:01,7/4/2017 6:01,7,4,17,6,1,46,21.32,0.148,0.137,0.526,7.54,98.3,8.71,11.2,2.8,5211,1.6,#N/A
7/4/2017 6:03,7/4/2017 6:03,7,4,17,6,3,15,21.31,0.148,0.137,0.931,7.55,98.2,8.7,6,1.5,1880,0.6,#N/A
